행정동_코드,행정동_코드_명,상관계수,상관_위험도점수
11290620,정릉1동,-0.0034405387296311415,1.0034405387296312
11290630,정릉2동,-0.01570373964158584,1.0157037396415858
11290640,정릉3동,-0.019474957845471902,1.0194749578454718
11290650,정릉4동,0.009270971490022619,0.9907290285099773
11290660,길음1동,0.0006722071629007472,0.9993277928370993
11290685,길음2동,-0.00340007915865331,1.0034000791586533
11290705,종암동,0.008535798630476849,0.9914642013695232
11290715,월곡1동,0.01274923624172107,0.9872507637582789
11290725,월곡2동,0.017169827840865806,0.9828301721591342
11290760,장위1동,0.0027901217668920746,0.9972098782331079
11290770,장위2동,0.005795344412382515,0.9942046555876175
11290780,장위3동,-0.006934707476962449,1.0069347074769623
11290810,석관동,0.008143378599322335,0.9918566214006777
11305534,삼양동,0.014965512770111569,0.9850344872298884
11305535,미아동,0.0010651313430923598,0.9989348686569076
11305545,송중동,-0.01155782605646648,1.0115578260564664
11305555,송천동,0.004430209177430622,0.9955697908225694
11305575,삼각산동,-0.006812104571586504,1.0068121045715865
11305595,번1동,0.004391815425881891,0.9956081845741181
11305603,번2동,-0.05814130212694714,1.0581413021269472
11305608,번3동,-0.028363039662526904,1.028363039662527
11305615,수유1동,-0.02347470616319451,1.0234747061631946
11305625,수유2동,-0.012188736019842198,1.0121887360198423
11305635,수유3동,0.005441096817438216,0.9945589031825618
11305645,우이동,-0.01865655552757126,1.0186565555275713
11305660,인수동,0.008962511724924778,0.9910374882750752
11320511,창1동,-0.005854385090812614,1.0058543850908126
11320512,창2동,-0.00474960956495657,1.0047496095649566
11320513,창3동,-0.003707625418435813,1.0037076254184358
11320514,창4동,0.009303274290432045,0.9906967257095679
11320515,창5동,0.011912319545070046,0.98808768045493
11320521,도봉1동,0.0018205972955777049,0.9981794027044223
11320522,도봉2동,-0.02496707723876788,1.0249670772387678
11320660,쌍문1동,0.007605389066599938,0.9923946109334001
11320670,쌍문2동,-0.007833806383963271,1.0078338063839634
11320680,쌍문3동,-0.01296265473473879,1.0129626547347388
11320681,쌍문4동,-0.002921289469567043,1.002921289469567
11320690,방학1동,0.008610938970233151,0.9913890610297669
11320700,방학2동,1.8591002273943043e-05,0.999981408997726
11320710,방학3동,-0.002844633180452723,1.0028446331804528
11350560,월계1동,0.010839503224437257,0.9891604967755627
11350570,월계2동,0.01560123195630726,0.9843987680436928
11350580,월계3동,-0.013933051764503502,1.0139330517645035
11350595,공릉1동,0.0013018132495714126,0.9986981867504285
11350600,공릉2동,0.013040771937317779,0.9869592280626822
11350611,하계1동,-0.005005685499652722,1.0050056854996527
11350612,하계2동,-0.028202927010021642,1.0282029270100217
11350619,중계본동,-0.0005631012263114835,1.0005631012263114
11350621,중계1동,0.0011434521560857475,0.9988565478439142
11350624,중계4동,-0.0074199354215223135,1.0074199354215223
11350625,중계2?3동,,
11350630,상계1동,0.005359673892564695,0.9946403261074354
11350640,상계2동,-0.0014764274764659964,1.001476427476466
11350665,상계3?4동,,
11350670,상계5동,-0.004801998236471425,1.0048019982364713
11350695,상계6?7동,,
11350700,상계8동,0.00015637167834548887,0.9998436283216545
11350710,상계9동,0.01655124038971661,0.9834487596102834
11350720,상계10동,0.004079681651029234,0.9959203183489708
11380510,녹번동,-0.013814455402206632,1.0138144554022066
11380520,불광1동,0.0002503850002270186,0.999749614999773
11380530,불광2동,-0.006679326670489073,1.006679326670489
11380551,갈현1동,0.008597838412116804,0.9914021615878832
11380552,갈현2동,-0.012900336347238802,1.0129003363472389
11380560,구산동,0.033045285425138717,0.9669547145748613
11380570,대조동,-0.0015027971355349023,1.0015027971355348
11380580,응암1동,-0.004840565460637541,1.0048405654606376
11380590,응암2동,0.00658882791684093,0.9934111720831591
11380600,응암3동,-0.007335420643229664,1.0073354206432297
11380625,역촌동,0.00450259270131041,0.9954974072986896
11380631,신사1동,-0.017890816835155112,1.017890816835155
11380632,신사2동,-0.045168525861956355,1.0451685258619563
11380640,증산동,0.011055055446813903,0.988944944553186
11380650,수색동,-0.016655018391269004,1.016655018391269
11380690,진관동,-0.013259204689347728,1.0132592046893478
11410520,천연동,-0.002221656976132424,1.0022216569761324
11410555,북아현동,0.010470532320620923,0.9895294676793791
11410565,충현동,-0.0014944018433158646,1.0014944018433158
11410585,신촌동,0.01035220539876735,0.9896477946012326
11410615,연희동,0.006765969982383863,0.9932340300176161
11410620,홍제1동,-0.0016764011790598842,1.00167640117906
11410640,홍제3동,0.00023401160494069046,0.9997659883950593
11410655,홍제2동,0.030091652243950686,0.9699083477560493
11410660,홍은1동,0.011901229002731481,0.9880987709972685
11410685,홍은2동,0.011010907633944612,0.9889890923660554
11410690,남가좌1동,0.05703411085482806,0.942965889145172
11410700,남가좌2동,-0.007518282458419225,1.0075182824584192
11410710,북가좌1동,-0.020405250246477026,1.020405250246477
11410720,북가좌2동,0.02370107272533544,0.9762989272746646
11440555,아현동,0.003558952508305036,0.9964410474916949
11440565,공덕동,-0.001172177364913271,1.0011721773649134
11440585,도화동,0.004485190655868799,0.9955148093441312
11440590,용강동,-0.018899458597730075,1.01889945859773
11440600,대흥동,-0.011030174038992155,1.0110301740389922
11440610,염리동,0.0017637842161745832,0.9982362157838254
11440630,신수동,0.023297029190991563,0.9767029708090085
11440655,서강동,0.01244983482909571,0.9875501651709043
11440660,서교동,-0.013073123955154541,1.0130731239551545
11440680,합정동,-0.020706636107305876,1.0207066361073058
11440690,망원1동,0.007180575288370563,0.9928194247116294
11440700,망원2동,0.007214076513474838,0.9927859234865252
11440710,연남동,0.013520573854377025,0.986479426145623
11440720,성산1동,0.021880835636737962,0.9781191643632621
11440730,성산2동,0.0026492469707408302,0.9973507530292591
11440740,상암동,-0.00633451896377821,1.0063345189637782
11470510,목1동,0.0038101728677397404,0.9961898271322602
11470520,목2동,-0.0051117990746898274,1.0051117990746898
11470530,목3동,-0.0011714961209075467,1.0011714961209075
11470540,목4동,-0.0016170610091236488,1.0016170610091237
11470550,목5동,0.0062924636686874725,0.9937075363313125
11470560,신월1동,0.004990342977513701,0.9950096570224863
11470570,신월2동,-0.014989056691579114,1.0149890566915791
11470580,신월3동,0.0215009673611085,0.9784990326388915
11470590,신월4동,-0.03203774962215106,1.0320377496221511
11470600,신월5동,-0.012718103076548571,1.0127181030765486
11470610,신월6동,0.00018027419642228102,0.9998197258035777
11470611,신월7동,-0.022830758749091913,1.022830758749092
11470620,신정1동,0.00869598883058837,0.9913040111694116
11470630,신정2동,-0.0008175061675395733,1.0008175061675395
11470640,신정3동,-0.018421464112013942,1.018421464112014
11470650,신정4동,0.014502659064686148,0.9854973409353138
11470670,신정6동,0.017168867959685852,0.9828311320403141
11470680,신정7동,-0.008095492470774979,1.008095492470775
11500510,염창동,0.041344117250336924,0.9586558827496631
11500520,등촌1동,0.020696940678314468,0.9793030593216855
11500530,등촌2동,-0.03197354725560584,1.0319735472556057
11500535,등촌3동,0.0036719689244904445,0.9963280310755096
11500540,화곡1동,-0.0026788364713252245,1.0026788364713253
11500550,화곡2동,0.020083138183697,0.979916861816303
11500560,화곡3동,0.029884807319417225,0.9701151926805828
11500570,화곡4동,0.00027230739007666775,0.9997276926099233
11500590,화곡본동,-0.0011116567936801246,1.0011116567936802
11500591,화곡6동,-0.005866635534028623,1.0058666355340287
11500593,화곡8동,-0.0072645977848108615,1.007264597784811
11500603,가양1동,0.003538858450082647,0.9964611415499174
11500604,가양2동,-0.038990955401467055,1.0389909554014671
11500605,가양3동,-0.012178775112582904,1.0121787751125828
11500611,발산1동,0.004297693785264398,0.9957023062147357
11500615,우장산동,-0.0015888236702145968,1.0015888236702146
11500620,공항동,0.02393224746231501,0.976067752537685
11500630,방화1동,0.03585273607774116,0.9641472639222588
11500640,방화2동,-0.009870393258036722,1.0098703932580366
11500641,방화3동,0.011577325896461323,0.9884226741035387
11530510,신도림동,-0.03254259474003841,1.0325425947400384
11530520,구로1동,-0.029512413220341274,1.0295124132203413
11530530,구로2동,0.008597749180392187,0.9914022508196079
11530540,구로3동,0.011550434046787727,0.9884495659532123
11530550,구로4동,0.009476401870188623,0.9905235981298114
11530560,구로5동,0.006086086725984165,0.9939139132740158
11530595,가리봉동,-0.006876775175637932,1.006876775175638
11530720,고척1동,-0.005896858906746313,1.0058968589067463
11530730,고척2동,0.008401563753501257,0.9915984362464988
11530740,개봉1동,0.00043923751552204344,0.999560762484478
11530750,개봉2동,0.0035435568986426523,0.9964564431013574
11530760,개봉3동,-0.024625378751173606,1.0246253787511737
11530770,오류1동,0.008173911338891515,0.9918260886611084
11530780,오류2동,0.003392435391511564,0.9966075646084884
11530790,수궁동,0.004211016639370309,0.9957889833606297
11530800,항동,0.09100323906982197,0.908996760930178
11545510,가산동,-0.0018505975919333123,1.0018505975919334
11545610,독산1동,-0.00677401269698976,1.0067740126969897
11545620,독산2동,0.0037900626043012036,0.9962099373956987
11545630,독산3동,-0.0010535653512255573,1.0010535653512256
11545640,독산4동,-0.005048709449670599,1.0050487094496705
11545670,시흥1동,9.406462059331068e-05,0.9999059353794066
11545680,시흥2동,0.01733517402040101,0.982664825979599
11545690,시흥3동,-0.002243505355464413,1.0022435053554644
11545700,시흥4동,-0.029038863786026554,1.0290388637860266
11545710,시흥5동,-0.004343963341616819,1.004343963341617
11560515,영등포본동,0.006116358513044912,0.9938836414869551
11560535,영등포동,0.0037264977712014326,0.9962735022287985
11560540,여의동,0.011811601006581345,0.9881883989934187
11560550,당산1동,0.0012061132605069495,0.9987938867394931
11560560,당산2동,0.010636563863788933,0.989363436136211
11560585,도림동,-0.0025703889229543066,1.0025703889229542
11560605,문래동,0.00957221707567107,0.990427782924329
11560610,양평1동,-0.010659308151597095,1.010659308151597
11560620,양평2동,0.0038931163010709406,0.9961068836989291
11560630,신길1동,-0.007048123113847702,1.0070481231138477
11560650,신길3동,0.0074794943739558,0.9925205056260442
11560660,신길4동,-0.09273294719316877,1.0927329471931688
11560670,신길5동,0.005867556657522452,0.9941324433424775
11560680,신길6동,-0.010755731232622285,1.0107557312326223
11560690,신길7동,-0.022441754671367223,1.0224417546713673
11560700,대림1동,0.004294961062458514,0.9957050389375415
11560710,대림2동,0.005948845514909886,0.9940511544850901
11560720,대림3동,0.00435606606280354,0.9956439339371964
11590510,노량진1동,0.008830095468868556,0.9911699045311314
11590520,노량진2동,0.0024929362338342444,0.9975070637661657
11590530,상도1동,0.0068939138812122765,0.9931060861187877
11590540,상도2동,-5.6333233591385436e-05,1.0000563332335914
11590550,상도3동,-0.0022206958198406,1.0022206958198405
11590560,상도4동,0.00901992629704301,0.990980073702957
11590605,흑석동,0.015442299034339517,0.9845577009656605
11590620,사당1동,0.0009539709876317338,0.9990460290123683
11590630,사당2동,0.02905603492821318,0.9709439650717868
11590640,사당3동,-0.01370341273046994,1.01370341273047
11590650,사당4동,0.017614676209183916,0.9823853237908161
11590651,사당5동,0.007821465081572256,0.9921785349184278
11590660,대방동,-0.0018144650125963837,1.0018144650125964
11590670,신대방1동,-0.00016895446666162527,1.0001689544666617
11590680,신대방2동,-0.007790240038545705,1.0077902400385457
11620525,보라매동,-0.0003849144304064646,1.0003849144304064
11620545,청림동,-0.01232710057353842,1.0123271005735384
11620565,성현동,0.023803837149581206,0.9761961628504188
11620575,행운동,0.008930555956241365,0.9910694440437586
11620585,낙성대동,0.009236501049436182,0.9907634989505638
11620595,청룡동,-0.010693639668791857,1.0106936396687918
11620605,은천동,-0.004568746301981581,1.0045687463019817
11620615,중앙동,0.011124348646222235,0.9888756513537778
11620625,인헌동,-0.011358654384588718,1.0113586543845887
11620630,남현동,-0.0028860226647160407,1.002886022664716
11620645,서원동,-0.007275161213720489,1.0072751612137205
11620655,신원동,-0.011829331829073482,1.0118293318290734
11620665,서림동,-0.01929878960643775,1.0192987896064378
11620685,신사동,-0.0010141992023032724,1.0010141992023032
11620695,신림동,-0.0005620335725165195,1.0005620335725165
11620715,난향동,-0.026449045082057934,1.026449045082058
11620725,조원동,0.026048484441828793,0.9739515155581712
11620735,대학동,0.00996343925083931,0.9900365607491607
11620745,삼성동,-0.014632982698895272,1.0146329826988953
11620765,미성동,-0.017181819133488808,1.0171818191334887
11620775,난곡동,0.00918364421750324,0.9908163557824967
11650510,서초1동,0.012912898124964841,0.9870871018750351
11650520,서초2동,0.001371708501225991,0.998628291498774
11650530,서초3동,0.014968337786050835,0.9850316622139491
11650531,서초4동,-0.0005081648660735244,1.0005081648660736
11650540,잠원동,0.013039536574542512,0.9869604634254575
11650550,반포본동,-0.013558864043645726,1.0135588640436457
11650560,반포1동,-0.013285062460375075,1.013285062460375
11650570,반포2동,-0.0028277193653034535,1.0028277193653035
11650580,반포3동,0.002675508290430815,0.9973244917095692
11650581,반포4동,-0.004983690606762467,1.0049836906067624
11650590,방배본동,0.011909307422595725,0.9880906925774042
11650600,방배1동,0.013701418778137376,0.9862985812218626
11650610,방배2동,0.0007877977585749385,0.999212202241425
11650620,방배3동,-0.0005250250606079031,1.000525025060608
11650621,방배4동,0.007534111407246495,0.9924658885927535
11650651,양재1동,0.010761731464062788,0.9892382685359372
11650652,양재2동,-0.002793302379561597,1.0027933023795617
11650660,내곡동,0.011963304632517074,0.988036695367483
11680510,신사동,0.008093122049789573,0.9919068779502104
11680521,논현1동,0.013834852139363498,0.9861651478606365
11680531,논현2동,0.007739635613553339,0.9922603643864467
11680545,압구정동,0.00225481038734492,0.9977451896126551
11680565,청담동,-0.009079151730690072,1.00907915173069
11680580,삼성1동,0.0022575041502994058,0.9977424958497005
11680590,삼성2동,0.00031973773123037487,0.9996802622687696
11680600,대치1동,-0.00231410374089782,1.0023141037408978
11680610,대치2동,0.007711621979856808,0.9922883780201432
11680630,대치4동,-0.0012024786072399977,1.00120247860724
11680640,역삼1동,0.005202630106026244,0.9947973698939737
11680650,역삼2동,0.002552118934446997,0.997447881065553
11680655,도곡1동,-0.011556249540728859,1.0115562495407289
11680656,도곡2동,0.028622556724845878,0.9713774432751541
11680660,개포1동,0.013457270672822161,0.9865427293271778
11680670,개포2동,0.025827432170542,0.974172567829458
11680690,개포4동,0.005980868267559533,0.9940191317324405
11680700,세곡동,-0.016573218748317402,1.0165732187483174
11680720,일원본동,0.0036063662775412293,0.9963936337224588
11680730,일원1동,-0.011488847526030329,1.0114888475260304
11680740,일원2동,0.002013203287004259,0.9979867967129957
11680750,수서동,-0.0006948482029345161,1.0006948482029345
11710510,풍납1동,0.011885578739401987,0.988114421260598
11710520,풍납2동,0.016604596915722438,0.9833954030842775
11710531,거여1동,0.02418419399234225,0.9758158060076577
11710532,거여2동,-0.011260052701227962,1.0112600527012279
11710540,마천1동,0.007890849868583249,0.9921091501314168
11710550,마천2동,-0.008065118111580966,1.008065118111581
11710561,방이1동,-0.001280916572351425,1.0012809165723515
11710562,방이2동,0.006409332094230064,0.9935906679057699
11710566,오륜동,0.12139473219469003,0.87860526780531
11710570,오금동,-0.020101651204240314,1.0201016512042402
11710580,송파1동,-0.0021995335860335286,1.0021995335860334
11710590,송파2동,0.006478866940477255,0.9935211330595227
11710600,석촌동,-0.004803538992981854,1.004803538992982
11710610,삼전동,-0.0029748709428909894,1.002974870942891
11710620,가락본동,-0.00695347104739674,1.0069534710473966
11710631,가락1동,0.010705649612380278,0.9892943503876197
11710632,가락2동,-0.024957084999062396,1.0249570849990624
11710641,문정1동,-0.023032783426167516,1.0230327834261674
11710642,문정2동,-0.016699001327543164,1.0166990013275432
11710646,장지동,0.007006593375162328,0.9929934066248377
11710647,위례동,0.004797884849337885,0.9952021151506621
11710650,잠실본동,-0.006926762350424219,1.006926762350424
11710670,잠실2동,0.02326499638427561,0.9767350036157244
11710680,잠실3동,-0.040022380851934304,1.0400223808519342
11710690,잠실4동,0.0013019681016452223,0.9986980318983548
11710710,잠실6동,0.0016929061533933454,0.9983070938466067
11710720,잠실7동,-0.0003067930858266353,1.0003067930858267
11740515,강일동,0.016343010753578167,0.9836569892464219
11740520,상일동,0.04154590601109308,0.9584540939889069
11740530,명일1동,-0.004404992792959815,1.00440499279296
11740540,명일2동,0.0014154649375555694,0.9985845350624444
11740550,고덕1동,-0.008539997265729238,1.0085399972657292
11740560,고덕2동,-0.003719002782936151,1.0037190027829361
11740570,암사1동,0.011827151690976579,0.9881728483090234
11740580,암사2동,0.007489822630978283,0.9925101773690217
11740590,암사3동,0.020839968993183595,0.9791600310068164
11740600,천호1동,0.0032437478913248563,0.9967562521086751
11740610,천호2동,0.0012270183475765921,0.9987729816524235
11740620,천호3동,0.008014857163581277,0.9919851428364187
11740640,성내1동,-0.019991151471260016,1.01999115147126
11740650,성내2동,-0.009854929063820595,1.0098549290638206
11740660,성내3동,0.002398767352485601,0.9976012326475144
11740685,길동,0.009508795565801028,0.990491204434199
11740700,둔촌2동,0.02268719025298415,0.9773128097470158
